,adult,budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
287,FALSE,5000000,1415,en,3.007842,05/09/2003,742898,98,Released,Party Monster,5.9,60
288,FALSE,0,260584,ru,0.038552,06/06/1981,0,94,Released,Peasants,5.1,6
289,FALSE,0,47900,sk,0.7095,26/09/1969,0,78,Released,"Birds, Orphans and Fools",7,6
290,FALSE,0,61988,en,1.914277,03/03/1954,0,95,Released,The Naked Jungle,6.4,23
291,FALSE,0,210092,en,0.25422,07/01/1982,0,103,Released,If You Could See What I Hear,5,1
292,FALSE,0,76372,en,0.9534,11/03/1954,0,93,Released,Night People,5.8,3
293,FALSE,0,113119,en,0.137068,01/01/1987,0,102,Released,Fugitive Alien,1,1
294,FALSE,0,125148,en,0.006898,01/11/1995,0,82,Released,Young Policemen in Love,0,0
295,FALSE,0,26666,en,1.286181,29/08/1947,0,83,Released,Calcutta,5,2
296,FALSE,0,11299,ja,11.562163,01/09/2001,0,116,Released,Cowboy Bebop: The Movie,7.3,174
297,FALSE,0,33159,en,0.665873,23/10/2009,0,95,Released,The Donner Party,5,1
298,FALSE,0,57875,ja,0.299327,20/04/1968,0,79,Released,The Snow Woman,5.8,3
299,FALSE,0,106813,en,0.502653,14/06/2000,0,88,Released,Bonhoeffer: Agent of Grace,7.5,2
300,FALSE,0,81273,hi,1.153466,02/12/2011,0,144,Released,The Dirty Picture,5.8,17
301,FALSE,0,186766,en,0.001187,10/07/1952,0,82,Released,Olympia 52,0,0
302,FALSE,20000000,8326,en,17.193267,18/04/2003,0,117,Released,Holes,6.7,396
303,FALSE,0,57586,en,3.267026,22/04/2011,15240456,89,Released,African Cats,7.1,74
304,FALSE,0,55238,en,0.97699,01/01/1943,0,119,Released,Edge of Darkness,6.5,10
305,FALSE,0,137366,en,5.431571,17/10/2012,0,124,Released,Led Zeppelin - Celebration Day,8,19
306,FALSE,0,55802,en,0.081059,17/12/2009,0,60,Released,The World According to Ion B.,8.3,2
307,FALSE,20000000,6072,en,6.476493,29/07/1997,5716080,119,Released,One Eight Seven,6.5,141
308,FALSE,0,60677,fi,0.127308,05/03/2010,0,0,Released,Kohtaamisia,6.2,3
309,FALSE,8000000,13177,en,4.518646,07/09/2007,908847,99,Released,Battle in Seattle,6.3,75
310,FALSE,0,359660,en,0.037698,04/10/2005,0,136,Released,Fear of the Flesh: The Making of The Fly,8,1
311,FALSE,0,57778,ru,2.101817,01/01/1974,0,104,Released,Unbelievable Adventures of Italians in Russia,6.1,19
312,FALSE,0,69335,pt,1.756998,26/09/2007,0,113,Released,Estômago: A Gastronomic Story,7.9,25
313,FALSE,0,161143,en,11.463062,29/01/2013,0,22,Released,Madly Madagascar,5.9,39
314,FALSE,0,355020,uk,2.940533,09/10/2015,0,98,Released,Winter on Fire: Ukraine's Fight for Freedom,8.1,65
315,FALSE,0,177622,en,0.786443,10/11/2014,0,96,Released,I Dream Of Wires,6.9,7
316,FALSE,0,173793,en,0.986861,03/04/1996,0,93,Released,White Tiger,6,2
317,FALSE,914,138754,sv,0.115801,19/10/2012,0,100,Released,Good Luck. And Take Care of Each Other,0,0
318,FALSE,375000,29237,en,1.501391,10/01/1946,0,70,Released,Shock,5.7,11
319,FALSE,3000000,10124,en,1.292089,01/01/2006,0,92,Released,Heartstopper,4.3,8
320,FALSE,0,49874,en,0.294844,04/06/2010,0,82,Released,Kommissarie Späck,5.1,8
321,FALSE,0,63505,en,0.455142,30/04/1980,0,104,Released,Gideon's Trumpet,5.8,5
322,FALSE,0,38941,pl,0.406783,26/12/2008,0,117,Released,How Much Does the Trojan Horse Weigh?,7.3,9
323,FALSE,0,146521,en,0.396568,31/12/1967,0,73,Released,Beginning of an Unknown Era,5.3,3
324,FALSE,0,12489,en,10.575081,29/01/1997,0,91,Released,Gridlock'd,6.8,55
325,FALSE,0,391700,fr,2.668929,10/08/2016,0,99,Released,We Are Family,6.2,58
326,FALSE,0,60068,ru,0.619569,04/09/2008,0,110,Released,S.S.D.,4.5,8
327,FALSE,5000000,41974,en,1.129645,15/05/1988,0,86,Released,Track 29,6.2,6
328,FALSE,0,10394,en,2.811699,09/06/2000,0,103,Released,Gangster No. 1,6.5,58
329,FALSE,100000000,39451,en,9.73941,21/12/2010,310650585,98,Released,Little Fockers,5.5,1092
330,FALSE,0,16257,ja,0.745348,17/02/2009,0,65,Released,Street Fighter IV: The Ties That Bind,5.8,5
331,FALSE,3000000,39939,en,7.351028,18/01/2001,18492362,100,Released,Super Troopers,6.6,367
332,FALSE,25000000,20539,en,9.412825,27/11/1996,0,124,Released,The Crucible,6.7,134
333,FALSE,0,322400,en,0.07211,01/01/1964,0,12,Released,Faces of November,5,1
334,FALSE,0,15674,en,7.220815,07/04/1996,0,91,Released,Sabrina the Teenage Witch,5.2,56
335,FALSE,0,63481,fr,0.976726,11/02/1976,0,81,Released,Calmos,5.8,11
336,FALSE,0,184846,en,1.924653,15/11/2013,0,89,Released,Dear Mr. Watterson,6.3,17
337,FALSE,0,46095,en,0.33594,20/11/1946,0,60,Released,Criminal Court,5.7,3
338,FALSE,0,98399,en,0.072259,31/12/1942,0,109,Released,Stand by for Action,0,0
339,FALSE,0,15097,en,7.985398,09/03/1994,0,93,Released,Fear City: A Family-Style Comedy,7.7,193
340,FALSE,163000000,49849,en,10.958669,29/07/2011,174822325,119,Released,Cowboys & Aliens,5.4,2054
341,FALSE,0,296206,en,4.407922,14/08/2005,0,90,Released,Comedy Central Roast of Pamela Anderson,7.7,12
342,FALSE,0,260401,en,0.003584,21/03/2008,0,98,Released,Evening's Civil Twilight in Empires of Tin,0,0
343,FALSE,35000000,1381,en,11.577121,06/09/2006,15304890,96,Released,The Fountain,6.8,852
344,FALSE,0,164379,en,0.721507,11/07/2007,0,0,Released,Brooklyn Dodgers: The Ghosts of Flatbush,8.5,2
345,FALSE,0,141971,fi,0.411949,26/12/2008,0,108,Released,Blackout,6.7,3
346,FALSE,0,306383,en,0.072047,23/05/2014,0,0,Released,Gajakessari,6,1
347,FALSE,210,186079,en,0.193997,02/11/2012,0,80,Released,K2: Siren of the Himalayas,6.1,4
348,FALSE,0,99332,en,0.438956,30/03/2012,0,127,Released,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,8,4
349,FALSE,0,48287,en,2.15805,18/08/1995,0,94,Released,The Baby-Sitters Club,5.3,23
350,FALSE,0,40985,en,0.652493,17/02/1948,0,115,Released,Arch of Triumph,5.3,6
351,FALSE,195845,29740,en,8.741855,19/11/1932,0,93,Released,I Am a Fugitive from a Chain Gang,7.4,47
352,FALSE,4000000,170752,en,1.634485,12/07/2013,0,99,Released,The Hot Flashes,4.5,22
353,FALSE,0,128557,en,0.2725,27/09/1979,0,103,Released,Hunted City,4.5,2
354,FALSE,0,147538,en,3.974088,05/10/2012,0,62,Released,It's Such a Beautiful Day,7.8,94
355,FALSE,0,374460,en,0.292057,26/12/2015,0,59,Released,A Grand Night In: The Story of Aardman,8,6
356,FALSE,0,42779,en,0.277806,28/01/1965,0,131,Released,Those Calloways,7.3,3
357,FALSE,75000000,2253,en,8.635464,25/12/2008,200276000,121,Released,Valkyrie,6.7,1195
358,FALSE,0,32691,en,2.291103,23/03/1990,0,89,Released,Nouvelle Vague,5.9,7
359,FALSE,0,188832,en,0.41754,01/01/2001,0,100,Released,Trance,6,1
360,FALSE,0,25010,en,4.418591,21/12/1984,0,100,Released,The Flamingo Kid,6,17
361,FALSE,0,155890,fr,1.249059,07/01/2013,0,80,Released,Tied,4.4,10
362,FALSE,0,13748,fr,3.668405,16/01/2006,2,90,Released,A Ticket to Space,5.4,30
363,FALSE,1500000,4012,en,8.128106,19/01/2001,416925,98,Released,The Believer,6.8,152
364,FALSE,0,47467,en,1.033163,02/07/2010,0,113,Released,Kill Speed,3.7,9
365,FALSE,0,38021,fr,1.475074,01/01/2004,0,90,Released,Changing Times,6.5,2
366,FALSE,17000000,4723,en,6.242588,15/05/2006,374743,144,Released,Southland Tales,5.2,154
367,FALSE,0,379441,en,1.912697,26/08/2016,0,130,Post Production,Greater,7.5,25
368,FALSE,0,18642,en,1.587357,23/11/1960,0,104,Released,G.I. Blues,6.3,19
369,FALSE,0,105287,fr,0.377525,10/10/2001,0,0,Released,Super 8 Stories,4.4,4
370,FALSE,14000000,30806,en,3.984204,14/08/2003,0,90,Released,Out for a Kill,4.2,38
371,FALSE,6000000,16403,sr,1.836576,30/01/2008,0,86,Released,Tears for Sale,6.1,5
372,FALSE,0,30587,en,0.714919,19/01/2010,0,56,Released,Aziz Ansari: Intimate Moments for a Sensual Evening,6.9,19
373,FALSE,1000000,19187,en,2.369273,01/01/2003,0,85,Released,The Hebrew Hammer,5.9,19
374,FALSE,50000000,11968,en,10.022102,30/09/2005,44434439,110,Released,Into the Blue,5.8,466
375,FALSE,0,54225,en,0.867872,09/07/2009,2484095,130,Released,Five Senses of Eros,4.8,5
376,FALSE,0,25318,en,3.515282,12/04/1987,0,143,Released,Escape from Sobibor,6.7,50
377,FALSE,1500000,409502,en,2.254096,21/10/2016,2000000,112,Released,I'm Not Ashamed,7,27
378,FALSE,0,1964,de,1.813452,05/10/2006,0,84,Released,A Friend of Mine,7.5,19
379,FALSE,0,42368,en,0.308677,05/04/1926,0,58,Released,For Heaven's Sake,5.8,5
380,FALSE,0,118946,da,0.84368,15/03/2012,0,90,Released,Those Who Kill - Shadow of the Past,5.3,5
381,FALSE,0,30685,en,4.065407,09/10/2009,0,90,Released,Blood Creek,5.2,75
382,FALSE,0,18395,en,4.322726,14/10/1994,6841570,113,Released,Exit to Eden,4.3,28
383,FALSE,0,339060,en,1.352889,05/06/2015,0,94,Released,The Cokeville Miracle,4.5,20
384,FALSE,645180,10161,en,5.841931,21/07/1989,14743391,103,Released,My Left Foot: The Story of Christy Brown,7.5,208
385,FALSE,0,361671,en,1.903401,04/10/2015,0,14,Released,Ellis,6.9,28
386,FALSE,55000000,9566,en,12.202063,15/08/1996,18626419,116,Released,The Fan,5.7,202
387,FALSE,5000000,157547,en,8.698043,08/09/2013,44030246,104,Released,Oculus,6.3,1079
388,FALSE,0,174594,en,0.315423,03/06/1916,0,60,Released,Going Straight,6.5,2
389,FALSE,0,261414,en,0.534169,17/10/1999,0,57,Released,Larry David: Curb Your Enthusiasm,5.8,5
390,FALSE,0,194509,en,0.981921,22/01/1943,0,81,Released,The Crystal Ball,6,1
391,FALSE,0,20646,ja,1.955441,22/06/2002,0,131,Released,Graveyard of Honor,6.5,14
392,FALSE,0,354667,kn,0.130067,03/07/2015,0,0,Released,RangiTaranga,6.3,3
393,FALSE,0,29251,en,0.934156,28/07/1971,0,96,Released,On Any Sunday,6.9,7
394,FALSE,0,18913,en,7.772822,22/06/1990,19740070,94,Released,Betsy's Wedding,5,11
395,FALSE,0,65092,sv,0.539979,25/03/1969,0,72,Released,The Rite,6.9,11
396,FALSE,150000000,117251,en,9.920223,27/06/2013,205366737,131,Released,White House Down,6.3,1910
397,FALSE,0,62352,sv,0.768534,25/12/1996,0,0,Released,Private Confessions,5,4
398,FALSE,0,32484,en,1.146347,08/10/1936,0,79,Released,Dimples,6.4,8
399,FALSE,0,172705,id,0.344795,19/12/2012,0,125,Released,Habibie & Ainun,6.3,3
400,FALSE,5000000,170,en,17.656951,31/10/2002,82719885,113,Released,28 Days Later,7.1,1816
401,FALSE,32000000,24662,en,3.406836,26/03/1997,3566637,75,Released,Cats Don't Dance,7.1,25
402,FALSE,0,64468,tr,0.886442,18/02/2011,0,0,Released,Çalgı Çengi,7.8,15
403,FALSE,12500000,14574,en,8.912738,07/05/2008,20416563,94,Released,The Boy in the Striped Pyjamas,7.7,1492
404,FALSE,0,62721,en,0.193972,02/11/2006,0,110,Released,Countdown,5.3,3
405,FALSE,0,151232,fr,0.838046,14/01/1992,0,135,Released,Mother,6.1,4
406,FALSE,0,41977,ru,0.00022,01/01/1982,0,154,Released,Magicians,6.2,10
407,FALSE,0,90319,ru,0.02822,01/01/1984,0,69,Released,The Tale of Tsar Saltan,6,4
408,FALSE,0,70313,en,0.409838,07/01/1955,0,64,Released,Bowery to Bagdad,6.8,3
409,FALSE,0,27223,en,1.628303,15/03/1985,0,91,Released,Lost in America,7.3,29
410,FALSE,0,54430,en,0.947509,29/12/1938,0,80,Released,Topper Takes a Trip,6.3,3
411,FALSE,0,43234,en,2.108187,01/10/1957,0,122,Released,Man of a Thousand Faces,6.2,6
412,FALSE,0,229194,es,1.22002,28/03/2014,0,94,Released,Kamikaze,6.5,15
413,FALSE,2225000,62775,fi,0.164919,15/01/2010,0,NA,Released,Havukka-Ahon Ajattelija,6.3,3
414,FALSE,0,98487,en,0.054867,29/07/1943,0,88,Released,First Comes Courage,0,0
415,FALSE,0,36751,en,0.572516,05/08/1983,0,75,Released,Twice Upon a Time,6.4,8
416,FALSE,0,211029,en,0.161951,11/10/2007,0,80,Released,Neal Cassady,5.5,2
417,FALSE,80000000,45243,en,21.893532,25/05/2011,254455986,102,Released,The Hangover Part II,6.2,3836
418,FALSE,0,43886,en,1.282491,23/08/1935,0,99,Released,Alice Adams,5,9
419,FALSE,0,28159,en,0.35394,15/01/1974,0,95,Released,It Lives By Night,1.6,5
420,FALSE,0,243526,en,4.394891,06/03/2014,0,93,Released,Faults,6.8,77
421,FALSE,0,39346,en,11.869785,09/09/1997,0,90,Released,Casper: A Spirited Beginning,5,61
422,FALSE,0,69850,en,0.123276,01/01/2001,0,117,Released,The Mystic Masseur,4,2
423,FALSE,0,55204,en,0.225251,31/01/2009,0,90,Released,Which Way Home,7.5,5
424,FALSE,0,144886,en,0.917896,31/12/1958,0,1,Released,Schwechater,5.3,12
425,FALSE,150000000,118,en,22.038405,13/07/2005,474968763,115,Released,Charlie and the Chocolate Factory,6.7,3759
426,FALSE,0,254464,en,0.010708,10/02/2013,0,15,Released,Love Games,0,0
427,FALSE,0,360404,en,3.393803,19/10/2015,0,72,Released,"Monster High: Boo York, Boo York",7.3,17
428,FALSE,0,157301,en,1.30961,01/02/2013,0,16,Released,Adam and Dog,6.8,20
429,FALSE,0,161076,en,0.487036,14/09/1969,0,89,Released,Some Kind of a Nut,6,1
430,FALSE,22000000,24100,en,9.41834,27/10/2000,13555988,95,Released,The Little Vampire,6,79
431,FALSE,0,63572,ru,6.00E-06,06/06/1984,0,163,Released,Without Family,0,0
432,FALSE,0,252529,en,5.203937,15/11/2013,0,86,Released,Another Me,4.7,77
433,FALSE,0,49834,tr,0.851274,29/12/2006,0,0,Released,Beynelmilel,6.1,7
434,FALSE,0,36092,ja,2.361066,01/01/2004,0,119,Released,Be With You,7.1,17
435,FALSE,15000000,13702,en,7.665431,12/09/2004,1914166,89,Released,A Dirty Shame,5.4,65
436,FALSE,0,27332,en,5.540117,30/07/1982,0,103,Released,Tex,5.9,9
437,FALSE,0,54561,it,0.497718,17/03/1977,0,122,Released,An Average Little Man,8,31
438,FALSE,0,191037,en,0.622598,28/04/2013,0,88,Released,Mr Hockey The Gordie Howe Story,6,1
439,FALSE,0,31514,fr,1.209032,18/12/1931,0,104,Released,À Nous la Liberté,7.4,16
440,FALSE,0,132263,en,0.636497,17/12/1935,0,95,Released,The Ghost Goes West,5.9,7
441,FALSE,0,11024,en,7.65458,24/03/2004,181466833,93,Released,Scooby-Doo 2: Monsters Unleashed,5.4,519
442,FALSE,0,52677,fr,0.573137,24/01/1936,0,80,Released,The Crime of Monsieur Lange,6.2,7
443,FALSE,0,6444,fr,2.467484,04/04/1990,0,111,Released,Auntie Danielle,6.5,38
444,FALSE,0,58427,en,0.518177,08/12/1996,0,172,Released,Samson and Delilah,4.8,4
445,FALSE,0,91334,en,0.006025,28/07/2010,0,0,Released,Bad Blood: A Cautionary Tale,0,0
446,FALSE,0,296867,en,0.844263,21/10/2016,0,110,Released,Jeremy,5.8,6
447,FALSE,250000,46522,en,0.364806,01/01/1982,0,95,Released,The Aftermath,4.7,8
448,FALSE,1000000,226448,en,8.448518,20/04/2014,0,105,Released,In Your Eyes,7.1,275
449,FALSE,0,294574,en,0.038722,25/06/1995,0,120,Released,Ruin Explorers,6,1
450,FALSE,0,31007,en,6.182802,29/10/2010,42145,110,Released,Welcome to the Rileys,6.5,141
451,FALSE,20,62796,en,2.493638,18/04/2011,15,83,Released,William & Kate,5.8,30
452,FALSE,0,71282,en,5.272138,16/08/1935,0,87,Released,China Seas,5.9,7
453,FALSE,0,243026,en,0.1913,01/01/1955,0,30,Released,The Battle of Gettysburg,6,1
454,FALSE,19000000,17277,en,2.824367,24/03/1964,4750000,188,Released,The Fall of the Roman Empire,6,34
455,FALSE,0,13669,en,8.568803,17/12/1945,0,102,Released,Christmas in Connecticut,7.1,35
456,FALSE,0,145259,sv,0.388954,09/03/2001,0,100,Released,Home Sweet Home,7.6,4
457,FALSE,50000000,74465,en,10.563152,22/12/2011,120081841,124,Released,We Bought a Zoo,6.5,928
458,FALSE,22500000,256917,en,9.615664,25/12/2014,15520023,112,Released,The Water Diviner,6.8,439
459,FALSE,0,30230,en,1.106024,27/05/1933,0,68,Released,International House,5.2,6
460,FALSE,0,56619,cs,1.04531,01/01/1989,0,8,Released,Darkness/Light/Darkness,7.4,28
461,FALSE,0,261872,en,0.003242,22/12/1972,0,89,Released,Sunstruck,0,0
462,FALSE,0,84087,en,0.692357,25/07/1941,0,99,Released,Blossoms in the Dust,6.5,11
463,FALSE,0,204802,ru,1.234167,07/11/1937,0,93,Released,Lenin in October,5.2,3
464,FALSE,500000,10894,en,8.398158,13/01/2002,150277,93,Released,May,6.3,153
465,FALSE,0,151227,fr,0.510917,27/11/1991,0,157,Released,Mother,6.5,4
466,FALSE,0,32644,en,3.018747,01/01/1983,23646952,88,Released,Two of a Kind,5.7,28
467,FALSE,0,185191,en,0.004117,20/05/1993,0,110,Released,The Eye of Vichy,0,0
468,FALSE,0,37616,en,1.669597,07/09/1995,0,92,Released,Palookaville,5.4,7
469,FALSE,0,57911,da,0.263102,07/09/1961,0,101,Released,Harry and the Butler,8,3
470,FALSE,0,186705,fr,0.227517,27/11/1996,0,105,Released,"Love, etc.",6,1
471,FALSE,0,64683,en,0.001684,01/01/1999,0,34,Released,Killing Us Softly 3: Advertising's Image of Women,0,0
472,FALSE,0,297400,ko,0.866055,12/03/2015,0,100,Released,Socialphobia,7.1,11
473,FALSE,0,75393,en,0.495092,06/06/2006,0,79,Released,The Power of Fear,3.5,5
474,FALSE,0,400948,en,0.002911,28/07/1997,0,45,Released,UFOs: The Best Evidence Ever Caught on Tape,0,0
475,FALSE,0,131861,en,0.147798,31/08/1966,0,103,Released,An American Dream,5,1
476,FALSE,0,60430,fr,1.115666,13/03/1974,0,105,Released,Love at the Top,6.8,8
477,FALSE,0,24101,en,0.90236,06/04/1977,0,50,Released,The Easter Bunny Is Comin' to Town,5.5,2
478,FALSE,0,84295,en,0.360311,25/04/1931,0,85,Released,Skippy,3.3,4
479,FALSE,0,46562,en,1.516498,17/06/2010,0,83,Released,The Last Rites of Ransom Pride,3.8,7
480,FALSE,20000000,14359,en,9.278263,27/11/2008,50907234,104,Released,Doubt,7,445
481,FALSE,0,160046,ru,1.139555,01/01/1965,0,19,Released,Vovka in the Kingdom of Far Far Away,4.9,7
482,FALSE,0,19757,cs,1.408341,26/07/1963,0,83,Released,Icarus XB 1,6.7,16
483,FALSE,0,63945,en,1.262649,14/04/1997,294064,103,Released,Bliss,4.8,6
484,FALSE,4750000,10263,en,3.743679,12/05/2005,206871,98,Released,Tamara,5.1,64
485,FALSE,12000000,46889,en,1.575026,30/10/1998,12902790,100,Released,Living Out Loud,5.4,12
486,FALSE,0,452413,zh,0.46796,28/04/2017,0,106,Released,This Is Not What I Expected,6.5,2
487,FALSE,0,400114,zh,2.116032,29/09/2016,0,128,Released,I Am Not Madame Bovary,8.1,10
488,FALSE,150000000,350499,ja,3.176182,18/07/2015,0,73,Released,Pokémon the Movie: Hoopa and the Clash of Ages,6.2,39
489,FALSE,0,96683,en,0.426881,17/03/2012,0,59,Released,Lewis Black: In God We Rust,7,4
490,FALSE,0,84226,en,4.731001,15/09/2011,0,85,Released,The Day,4.8,95
491,FALSE,0,172824,en,1.263175,10/01/2014,0,99,Released,Loves Her Gun,5.5,4
492,FALSE,0,363607,sv,1.193855,16/10/2015,0,70,Released,LasseMajas detektivbyrå - Stella Nostra,5,1
493,FALSE,1300000,309,da,6.064954,20/05/1998,0,105,Released,The Celebration,7.7,213
494,FALSE,0,120522,en,4.743709,17/06/1959,0,118,Released,Middle of the Night,5.4,4
495,FALSE,0,260912,it,0.949698,01/01/1973,0,96,Released,The Police Serve the Citizens?,6.8,2
496,FALSE,500000,9840,fr,0.417705,16/09/1998,0,113,Released,The Dreamlife of Angels,6.9,18
497,FALSE,0,6436,en,0.506128,11/03/1996,0,97,Released,Star Command,4.3,4
498,FALSE,40000000,2185,en,5.761051,05/04/2002,8493890,85,Released,Big Trouble,6.3,82
499,FALSE,40000000,10391,en,4.750291,11/08/2000,0,107,Released,Bless the Child,4.9,72
500,FALSE,0,4498,es,1.351875,01/09/1963,0,87,Released,The Executioner,7.5,18
501,FALSE,0,5764,en,2.638317,11/03/2001,0,88,Released,Princess of Thieves,5.9,43
502,FALSE,0,28732,en,1.108494,13/05/1995,0,88,Released,Fall Time,6.3,6
503,FALSE,0,311539,en,6.848664,20/07/2015,0,99,Released,A Christmas Horror Story,5.5,100
504,FALSE,0,26947,ja,0.441542,21/03/1969,0,82,Released,Gamera vs. Guiron,4.3,11
505,FALSE,0,43976,fa,1.342194,13/08/1996,37598,78,Released,A Moment of Innocence,8,23
506,FALSE,0,36731,en,0.943604,28/12/1961,0,103,Released,The Roman Spring of Mrs. Stone,7.4,4
507,FALSE,0,23728,en,11.714305,16/01/1966,0,108,Released,Our Man Flint,6.3,34
508,FALSE,0,71271,en,0.113705,31/03/1918,0,75,Released,The Blue Bird,6,3
509,FALSE,0,85367,en,0.488169,31/07/1953,0,87,Released,Vice Squad,6.3,4
510,FALSE,0,43837,en,1.378422,05/05/1939,0,135,Released,Union Pacific,5.6,14
511,FALSE,0,211930,el,0.323406,04/03/2005,0,105,Released,Hostage,8,1
512,FALSE,80000000,15362,fr,8.835512,19/11/2008,0,133,Released,Mesrine: Public Enemy #1,7.3,223
513,FALSE,0,11020,en,6.811264,02/09/1975,0,115,Released,Picnic at Hanging Rock,7.1,156
514,FALSE,0,77449,ko,1.096971,01/08/2007,0,98,Released,Epitaph,6.4,14
515,FALSE,0,83297,ja,0.000603,24/05/1980,0,98,Released,Crazy Thunder Road,6.4,6
516,FALSE,0,86643,en,1.754011,19/04/1974,0,102,Released,House of Whipcord,6.2,14
517,FALSE,0,15392,en,10.852948,14/03/1986,5738952,99,Released,Crossroads,6.9,66
518,FALSE,0,66968,fr,0.100586,25/07/1956,0,101,Released,Plucking the Daisy,0,0
519,FALSE,0,94809,it,0.54489,07/08/1976,0,95,Released,Violent Naples,7.4,9
520,FALSE,9000000,381288,en,28.920839,15/11/2016,276921998,117,Released,Split,7,4461
521,FALSE,0,155596,ja,0.172495,04/06/1983,0,277,Released,Tokyo Trial,5,1
522,FALSE,4600000,10822,en,5.225054,18/05/2007,0,97,Released,Savage Grace,5.7,60
523,FALSE,0,39903,sv,0.797786,02/11/2007,0,103,Released,Solstorm,5.4,5
524,FALSE,0,42767,en,0.661981,12/07/1950,0,102,Released,Three Little Words,5,1
525,FALSE,0,70404,en,0.478751,11/08/2002,0,116,Released,First Shot,1,1
526,FALSE,0,130233,de,0.269108,12/07/2012,0,0,Released,Fly Away,5.5,3
527,FALSE,0,89591,en,0.901805,01/12/2002,0,115,Released,Black Plague,5.8,4
528,FALSE,0,199056,en,0.712233,30/05/2014,0,0,Released,The Big Ask,4.6,6
529,FALSE,0,50275,en,4.02059,08/02/2013,34664,82,Released,The Pirate Bay: Away From Keyboard,7,123
530,FALSE,0,35646,en,0.747848,25/02/2005,0,116,Released,Kocken,5.5,3
531,FALSE,7000000,272610,en,2.482771,17/04/2014,855450,83,Released,Black Rose,2,6
532,FALSE,0,75025,fr,0.877393,09/09/2005,0,92,Released,Tracks,0,0
533,FALSE,0,79365,en,0.483373,29/10/1980,0,100,Released,The Jayne Mansfield Story,5.3,3
534,FALSE,0,294826,en,0.005882,23/07/2010,0,81,Released,The Runner from Ravenshead,0,0
535,FALSE,0,120694,en,0.295987,03/11/2001,299171,100,Released,Festival in Cannes,0,0
536,FALSE,0,57326,fr,0.711905,26/11/2002,0,90,Released,Sabretooth,4.5,4
537,FALSE,0,146223,en,12.797172,28/08/2013,5750401,96,Released,Closed Circuit,5.8,174
538,FALSE,3800000,13637,ja,9.239882,15/09/2007,2725258,121,Released,Sukiyaki Western Django,6.3,79
539,FALSE,0,128264,en,0.058367,30/11/2009,0,86,Released,Zombie Reanimation,2,1
540,FALSE,1814462,1485,en,7.505268,03/03/1971,0,112,Released,Get Carter,6.9,122
541,FALSE,0,121210,fr,2.249619,19/08/2012,0,111,Released,Our Children,6.8,22
542,FALSE,0,151431,en,0.701604,20/01/1956,0,96,Released,A Kid for Two Farthings,6.1,4
